ID,LIMIT_BAL,EDUCATION,MARRIAGE,AGE,default,SEX_M,delay_count,last,max,pay_slope,last_ratio,delta_ratio,std_ratio,max_jump,cum_slope,last_3_slope
,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,0.3397840090427488,0.3397840090427488,0.35707106940957273,1.1819857782459837,0.5720732167821754,0.6380178810308805
,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,0.03710500515347294,-0.011724723077253627,0.0093637033419678,0.014485450603820102,0.05837242378483602,0.041676406880819736
,,,,,,,,,,,0.0651886537021995,-0.057345771307104554,0.020449701783520128,-0.004484998254574046,0.13147324449895526,0.10470872163299776
,,,,,,,,,,,0.04872271864678153,-0.08687320716653558,0.030289954800170157,-0.0024521096703529546,0.11769543014262429,0.06367870278413203
,,,,,,,,,,,1.3153638814016173,1.3153638814016173,1.6872134800619984,5.0,0.8444297655500572,3.7709540051111574
,,,,,,,,,,,0.04105047323236872,-0.0023846223248415108,0.004035876807249165,0.010202412237527575,0.04573345309815962,0.07580957244968857
,,,,,,,,,,,0.2796471662740951,0.009699797853042424,0.07454855585487062,0.12361626602087514,0.16210461400596407,0.16144227570298808
,,,,,,,,,,,0.4352250331818365,0.4352250331818365,0.20494920041366899,0.43430004529477306,-0.05759834341028181,0.4352250331818365
,,,,,,,,,,,0.037842198860730605,-0.005035101896248652,0.003632981445430643,0.010484898439023935,0.0438156992614601,0.06608711274414886
,,,,,,,,,,,0.04221363729699013,-0.0035581901432204174,0.0014188794659120286,0.00022307773952338905,0.04716856589401984,0.04735120662085825
,,,,,,,,,,,0.8858982157339822,-0.16749544942438888,1.6469468603168513,4.659177122847972,0.10546387137901296,0.7128853511737699
,,,,,,,,,,,0.9120014245014245,0.9120014245014245,1.7598193167920946,4.927433182047403,-0.03265496821175563,12.4852470092118
,,,,,,,,,,,0.8827160493827161,-1.3972839506172838,0.5203866053634154,0.01241465968586386,1.8443179700799452,0.8244177374157348
,,,,,,,,,,,0.186119157831865,0.01182418101309693,0.020323071968776314,0.056938276944001,0.16951806955358661,0.19960679762695552
,,,,,,,,,,,1.0322293264255806,-3.967770673574419,1.7639905948660657,0.2521535496033016,5.343716765819157,1.3422568492629616
,,,,,,,,,,,0.037110151273273446,0.037110151273273446,0.013470413169368029,0.022539290080663337,0.006303971014878647,0.015372662773863833
,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,0.04418671390806691,0.0054770364887120684,0.002296012632496647,0.004241516224405731,0.037608099508013464,0.026629930890246685
,,,,,,,,,,,0.03886146277136636,-0.007590287132412159,0.0032771165625228083,-0.00019761821401832746,0.047411739500840905,0.040241326798466016
,,,,,,,,,,,0.4829263021396153,-4.5170736978603845,1.6485310386293153,0.0,3.7181150187905656,0.48292630213961524
,,,,,,,,,,,0.9998084658111472,-4.000191534188852,1.4907833655775746,0.0,3.66660282193705,0.999808465811147
,,,,,,,,,,,0.02076095107423186,0.013282861875583899,0.004984938240095221,0.005943015513490503,0.002179607436411901,-0.012544005148065022
,,,,,,,,,,,0.9591346153846154,0.454204672468165,0.19431334221322086,0.4850285176076606,0.45204383603525045,0.07812741476111873
,,,,,,,,,,,0.9441053646000642,-0.053337090642902485,0.2519758525620267,0.4903936523114506,1.216908768330359,1.036686600925021
,,,,,,,,,,,1.0423728813559323,1.0423728813559323,1.4201758566424503,3.8797953964194374,-0.8647636799745684,-0.9652094441313849
,,,,,,,,,,,0.057618909741780945,-0.053185687959368476,0.020691579076933173,-0.0045228119211122575,0.12219423794025622,0.09190138332467623
,,,,,,,,,,,0.054779074011150126,0.01622033330785025,0.006044758791958092,0.016474700947811026,0.03330345017212513,0.0031789125549371387
,,,,,,,,,,,0.8207791305556038,0.2650561874255323,0.15876591253629577,0.38105047216566357,0.5245576068256116,0.7880634287413738
,,,,,,,,,,,0.07032467194573598,-0.11559290560585388,0.041550398886968515,0.0,0.17086946411353815,0.070324671945736
,,,,,,,,,,,0.0649926939247519,0.024081185517436925,0.009764206327959058,0.018213921766823883,0.03452823897898523,0.020665399092902784
,,,,,,,,,,,0.046765208479492934,-0.019155107621922934,0.007368985607240693,0.0008457051950979122,0.06638352039431622,0.04359119017547765
,,,,,,,,,,,0.9972972972972973,0.9972972972972973,1.7463575737000916,5.0,1.0375831003417202,5.381966449207829
,,,,,,,,,,,1.0814972318061462,-1.5077353678369232,0.5674083613380008,-0.01580619537895145,2.6428665660180117,1.2486612595973687
,,,,,,,,,,,0.05794936513251088,0.05794936513251088,0.022635349418578272,0.03712378813738132,-0.010567738437311206,0.035620683673943845
,,,,,,,,,,,1.3137478298611112,0.31450713130378394,0.4104405532054915,0.8230292657080589,0.7513482506644864,2.4198170806986115
,,,,,,,,,,,0.8180705821741371,0.8180705821741371,0.4498763583659839,0.647337649297069,-0.0827774443405143,0.9813198655985242
,,,,,,,,,,,0.2039831360980186,0.13386577227015223,0.056854045646565265,0.15363735778350274,0.014669219454438191,-0.3045955328240354
,,,,,,,,,,,0.03356187941764188,-0.015159531554419868,0.007495098567150521,0.005887580243897277,0.038292359526083154,0.027715843313033964
,,,,,,,,,,,0.04363350762495546,-0.006177211641830757,0.004532018854622082,0.004943856202300957,0.05415455846035947,0.043633507624955464
,,,,,,,,,,,0.9383655948813477,0.30079905495739334,0.5413042190569451,1.348507545911851,1.0329073115770442,1.1015418233318954
,,,,,,,,,,,0.8349335302806499,-1.7377734048423927,0.6653726596475515,0.6956793988728865,1.947961086157695,2.4806640235399526
,,,,,,,,,,,1.7999374004097428,1.7999374004097428,1.8261275676505204,3.621542940320233,0.8505787941412167,1.9500340009248833
,,,,,,,,,,,0.6027961755701872,0.44437039932847916,0.40496436559273175,1.0530107089567793,-0.15022697949191652,-0.4137622407179622
,,,,,,,,,,,0.1317650365867585,-0.40511888910850613,0.14805736941527187,5.206549336522759e-05,0.5058170815198422,0.14206013113937252
,,,,,,,,,,,0.02689960280298382,0.001037533837466579,0.0007944776215668197,0.0014918350467325557,0.024792260869626128,0.023688431577389982
,,,,,,,,,,,0.05341894609761244,0.05341894609761244,0.026943468805321717,0.0890495738977889,0.03834067162066827,0.06696952882969527
,,,,,,,,,,,0.03991446478028935,-0.0023811533936678245,0.0008124576044630456,-0.00044377287412575295,0.04274100198631221,0.042625269387039616
,,,,,,,,,,,0.26830334882027496,0.20506195642550412,0.11714619069723727,0.28065632011907227,-0.047504924270848035,-0.3093335929286054
,,,,,,,,,,,0.04315286455482053,0.004258224618670321,0.0025259945802409583,0.0028989235647815872,0.035098271127419416,0.03260740796572313
,,,,,,,,,,,0.4522573200634646,-4.547742679936535,2.050495665482995,0.04840360679059569,5.863115454992435,0.8378853337277292
,,,,,,,,,,,0.5885694696116363,-1.4093274809667022,0.5537583375913107,0.1019821019673327,2.0449848001554867,0.5278269322368291
,,,,,,,,,,,0.4232995658465991,0.4232995658465991,0.13730454143396287,0.11967948021016472,-0.07155931247058023,-0.11775365308592708
,,,,,,,,,,,0.05049729738464397,-0.010790241232759186,0.008405978294991696,0.0167556092879885,0.056765839702769987,0.021668049888257948
,,,,,,,,,,,1.0051057622173596,-3.99489423778264,1.529448466928039,0.6435940484183265,4.856855709928362,2.817331932577949
,,,,,,,,,,,0.038567791522731355,-0.00037572196078878434,0.0013161738247983842,0.0034845460044201013,0.04111853543663313,0.0413438075188867
,,,,,,,,,,,0.03936258015364104,-0.013055876384906184,0.00826053876173026,0.015320233584818089,0.0432706503925703,0.039305992046355744
,,,,,,,,,,,0.02822557490142948,0.02822557490142948,0.009430963942595624,0.017007091957346215,0.0022828957539427646,0.015190722478572201
,,,,,,,,,,,0.11159361581463177,-0.20113532191430594,0.07193826875811404,-0.009590443436466672,0.3515957247787275,0.27895200446179963
,,,,,,,,,,,0.34192307692307694,0.27419992915116853,0.08762437216667752,0.17592543055046464,0.08385161640036347,0.06889988441237636
,,,,,,,,,,,0.05253679175864606,-0.008020639395124395,0.004688044594543493,0.005807374535109634,0.05548523160291338,0.053679797572450505
,,,,,,,,,,,0.03963764585414998,-0.002502216348500619,0.0008539618226490958,-0.00046421286700174674,0.042606457134117294,0.042475189386011705
,,,,,,,,,,,0.11815648088297644,0.04834845295976527,0.024081521131049003,0.07749741557948564,0.09347841489313997,0.05237780293876617
,,,,,,,,,,,0.08478960200988254,-0.060050509555272816,0.02746423308770091,0.016062264081044386,0.13699104353596062,0.029861457422154767
,,,,,,,,,,,0.25779787185459196,-0.03719536224554337,0.02366879794597655,0.0629770057871773,0.3041600339770159,0.2651905474413345
,,,,,,,,,,,0.08779154282067494,-0.023595211130973043,0.008764599869963143,0.003584669321799336,0.10629318995021232,0.09227792858794051
,,,,,,,,,,,0.1389089014476351,0.09963963836941966,0.05524291562573492,0.13137378171413525,-0.016749046215401655,-0.186677810773942
,,,,,,,,,,,0.05942716458140991,-0.028034570909312898,0.013252593450695823,0.0029708997769817766,0.09397064455017644,0.05867152552862562
,,,,,,,,,,,0.04624708400471369,-0.04702555910591739,0.018079105181003963,0.03746619703915637,0.08666135297149073,0.08871497284989613
,,,,,,,,,,,0.13605071970830726,0.0,0.0,0.0,0.13605071970830726,0.13605071970830732
,,,,,,,,,,,0.06734358449906863,0.06682317005993346,0.02903300540179076,0.060577205764847354,0.02230674093287747,0.1423587204986206
,,,,,,,,,,,0.32868282107766006,-0.3085845763222889,0.14995161182185685,0.08472924849194277,0.5448144992349371,-0.1127007178516725
,,,,,,,,,,,0.04054121176599148,-0.008638592919015226,0.0033839186015791,-0.0005605170980744131,0.051149025157870495,0.046453340628123146
,,,,,,,,,,,0.040314546527714885,-0.011424350775277502,0.006175566588711463,0.007075930330194824,0.05689092043150876,0.04704144917451886
,,,,,,,,,,,0.9936129005672844,-4.0063870994327155,1.467544643961678,0.11538141553633707,3.7504193166231734,1.2556962172323938
,,,,,,,,,,,0.3374957813027337,-1.3126692351989164,0.5027446592136289,-0.04668974538069742,1.7958059740613046,0.8732844185558202
,,,,,,,,,,,0.7162951167728238,-4.283704883227176,1.5662858068747383,0.5206761695906433,3.729805783700226,0.7162951167728235
,,,,,,,,,,,0.7267493710167414,0.7267493710167414,1.6087223693920085,5.0,2.5654814240916934,2.384023658743284
,,,,,,,,,,,1.968665212533915,1.6464060763212904,1.6494968191723054,4.677740863787376,2.13391083865082,-2.5896636837248903
,,,,,,,,,,,0.038501999988112996,0.0005018185163772199,0.005798725117263919,0.01397069595144973,0.0327102521569947,0.000675975669242985
,,,,,,,,,,,0.050619333130088186,-0.004721009980039097,0.011517904533061446,0.023651770340418987,0.07077314487170525,0.03784898509852224
,,,,,,,,,,,0.8126877609145176,0.6871542434653586,0.24061529251433422,0.4368043669830864,0.1719876329997753,-0.08502186845516446
,,,,,,,,,,,0.11032828007416294,-0.7105370225686333,0.24823960216468557,-0.016325406045542598,0.7050102374980907,0.23335842633276033
,,,,,,,,,,,0.9553986844216268,0.4359742239899721,1.5014964146599268,4.375223412100048,1.483435841158235,3.8697682814790357
,,,,,,,,,,,0.7272314137612724,-0.802641260087895,0.4671256418216162,1.1458587678144538,1.0827468158696294,0.4675871671733891
,,,,,,,,,,,0.10514389304328121,0.10514389304328121,0.03842167835020254,0.08808927216289403,-0.03732191379847863,-0.22212689463364654
,,,,,,,,,,,0.060038015064613134,0.016031309280874657,0.009107892116684242,0.017881511542107806,0.03404523288694576,0.006430777200364106
,,,,,,,,,,,0.9995728321230244,0.0021303768800576828,0.0007312591003100359,0.001277135025919307,0.9976377426781252,0.9989396020397603
,,,,,,,,,,,0.034034236420002695,-0.012697711055089905,0.004390034534145569,-0.0008309296152101409,0.04720897070705705,0.040084418689734086
,,,,,,,,,,,0.01186336897811017,0.01186336897811017,0.005000566379071057,0.014285714285714285,0.005928067769651815,0.011863368978110182
,,,,,,,,,,,0.03802245345881164,-0.005150371226618086,0.0017750815826281794,0.0019396290985692136,0.042574116706798434,0.044162212568406384
,,,,,,,,,,,0.07751245799413224,0.03437155444894181,0.01446061424291802,0.02355381514169993,0.03395869559136276,0.053505741050213676
,,,,,,,,,,,0.025425799802373642,-0.006899923636945037,0.003033643887957495,0.0013634599808712532,0.030613025016780784,0.018123905466703366
,,,,,,,,,,,0.04184787869076736,0.005570859155934575,0.002673046704664449,0.006765251783743688,0.03581535379911469,0.028427820006474334
,,,,,,,,,,,0.9997605937275557,0.0011953139571109217,0.0004103035536177997,0.0007168451398208431,0.9986750261859101,0.9994056007890089
,,,,,,,,,,,0.03914306923707722,-0.019851261776426952,0.00674376038830124,-0.0009699326767320104,0.05951190217274453,0.05163322640756922
,,,,,,,,,,,0.9982935153583617,0.9982935153583617,1.8257419691156398,5.0,-0.9994311717861197,-0.49630261660979785
,,,,,,,,,,,0.8585992285167857,0.3166110306048474,1.53462705903041,4.458011802088062,2.6227584039004745,0.9836510308594014
,,,,,,,,,,,1.1165379257946055,0.05959505784152186,0.07884494586388818,0.2039759541077033,0.9759759683615632,1.32052524185078
,,,,,,,,,,,2.6233016605985258,1.799035257697108,0.8467574629995464,2.3568954799751354,-0.08023798758077134,-4.840200692656062
,,,,,,,,,,,0.9801192842942346,0.9801192842942346,0.42183964427336496,1.3932584269662922,0.516771576565326,-0.01431909806569854
,,,,,,,,,,,0.8253138922640745,0.33447225071526854,0.3052754776577429,0.7628131018415518,0.839981212220322,2.475238521822763
,,,,,,,,,,,0.06714179644748643,0.003987033469430565,0.010759534456408608,0.03401639544393027,0.055405560742494815,0.11202862156069267
,,,,,,,,,,,0.05863108150892951,0.005782545413379359,0.003115454836955576,0.008225494354216455,0.05417726458542242,0.04855682230290905
,,,,,,,,,,,0.02900311798569814,0.02900311798569814,0.00992880005392798,0.01894069997839289,0.003425640963714773,0.020953673862102597
,,,,,,,,,,,0.8592593417112835,-0.11998104517241548,0.1575083949475017,0.387863307991152,1.209281959936394,1.548904993979026
,,,,,,,,,,,0.12325666468517078,0.024040472602622917,0.012485807004352522,0.016544062275373153,0.0833406146147914,0.08638606159171616
,,,,,,,,,,,1.080051748559273,-1.7739774189944846,0.6481738019472869,0.11094856465944303,2.3284582243016376,1.309165023507472
,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,0.05543032408262814,0.05543032408262814,0.02771516204131407,0.05543032408262814,-0.022172129633051228,0.0554303240826281
,,,,,,,,,,,0.18902153329558988,0.14472354721140127,0.0889695533607413,0.20773661059305906,-0.015425215266971935,0.360136490027415
,,,,,,,,,,,0.6292161520190024,-1.365668758466931,0.4783963227567636,0.4040729147374844,1.63878686169896,2.451241744363859
,,,,,,,,,,,0.22980073700013648,0.22980073700013648,0.13192774372926708,0.45341733486063385,0.18761075404913613,0.1506926808512592
,,,,,,,,,,,0.08452822224274163,-0.02986925891363658,0.015524237092786138,0.005037429764242041,0.12420944753569664,0.07259546014196185
,,,,,,,,,,,0.0352733932640821,-0.0019343115929544505,0.001444734371679922,0.0011269551734867378,0.03560609627829389,0.029459390843503862
,,,,,,,,,,,0.16206138929957767,0.12140363722151479,0.04416559266977551,0.11160830124818225,-0.00023358301740502332,-0.20760412463164202
,,,,,,,,,,,0.06759126849840441,0.006703525201130149,0.013337526748315075,0.03458370649683722,0.07502802070097715,0.03364058267047078
,,,,,,,,,,,0.16361683491274587,0.07516539596873516,0.022458670983562745,0.05373268288493406,0.09788073255566024,0.07454096229807448
,,,,,,,,,,,0.7495195387572069,-0.24792291648575981,0.3139942954942396,0.9987195902688859,0.997676228496056,0.7495195387572067
,,,,,,,,,,,0.04070465843671144,-0.0033597002478021193,0.0014704527701565801,0.0008691325775195338,0.045183738104588325,0.04239006454517539
,,,,,,,,,,,0.06891100492221464,0.06891100492221464,0.024013546156630847,0.04375225562866106,0.013045239055889899,0.019927657674300252
,,,,,,,,,,,0.9407392901769895,0.8511351532297713,0.5475454460603923,1.8508934895055564,0.8933196145309793,0.4810808885988915
,,,,,,,,,,,0.026791344726767776,0.026791344726767776,0.008384617200328475,0.020141816990563145,0.003817438920574645,0.006907661565977725
,,,,,,,,,,,0.5916755964130619,0.5916755964130619,0.2717008308248397,0.5060574593284873,0.036990540936444605,0.24147610110743636
,,,,,,,,,,,0.04636543595132332,-0.005262567077519521,0.0021633063501945307,5.6144651115412614e-05,0.052187942510442016,0.04829929493140907
,,,,,,,,,,,0.7879862766761645,0.5463917528187052,0.17671226394456988,0.22198900526335197,0.2198242779756102,0.15155615014630197
,,,,,,,,,,,0.049132001310186704,-0.0038207780488199033,0.0012812143431184075,-0.0006683137470904071,0.053576926729779595,0.05343652326524752
,,,,,,,,,,,0.9999292836433067,0.9999292836433067,1.6740035799082151,4.250480461242793,-0.5393479268505453,1.6237919119182411
,,,,,,,,,,,0.07295426675072919,0.039233898524308156,0.020568174429599104,0.04753864378022017,0.04054001347614399,0.09536693100471415
,,,,,,,,,,,0.05193881181074351,-0.03178631216684392,0.010900847718152959,0.010720842411156686,0.0773033327178452,0.0751342260664628
,,,,,,,,,,,0.8557844690966719,-0.1332265199143171,0.13466135768330312,0.2502274330222527,1.0760469872037943,1.9549205979593565
,,,,,,,,,,,0.9580594389408388,-0.0376702305727149,0.019110480005032845,0.018352210557322057,1.0194129340347438,1.1352354632366881
,,,,,,,,,,,0.9608867270045054,-3.1165852403757186,1.4684695989106367,3.1934459120548406,3.229904199242967,9.655082799522008
,,,,,,,,,,,0.09769727504967357,0.09769727504967357,0.0552338790134867,0.127658630416629,-0.03493613905064837,0.20082323378648448
,,,,,,,,,,,0.0704968692491985,0.0704968692491985,0.02539567065682923,0.043520890736141384,0.007030598004408362,0.023014162953541126
,,,,,,,,,,,0.11968941100740264,-0.7201174334183794,0.2491558844272602,-0.02540137264213846,0.7525918139651767,0.2724150159843681
,,,,,,,,,,,0.041038765149351605,0.009087614907942916,0.0034725830494557984,0.008431756635608051,0.03458378751313596,0.042351774247109036
,,,,,,,,,,,0.038758025268137444,-0.010064139994891974,0.004449891796876439,-0.00010834860517938,0.050151591867552914,0.03981118371891371
,,,,,,,,,,,0.1548793030431363,0.032764270682652724,0.024321466032332623,0.04952695409232333,0.08988391459713045,0.0388434835318369
,,,,,,,,,,,0.9149587029672682,0.058050808230426076,0.07622601921531498,0.16507885546919,0.899113439735273,1.4386318918619454
,,,,,,,,,,,0.043297640350523886,-0.030653182352378683,0.010039181747499825,-0.00184238763908149,0.07550442228387817,0.06502717724574984
,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,0.04496633948301557,-0.004404186313084153,0.0016110288564990625,0.0008926356031598789,0.047802702858640266,0.04658578429967735
,,,,,,,,,,,0.3652237958601218,-4.634776204139878,1.6867746321129389,-0.02441081130972672,3.707427071712877,0.5170855907606331
,,,,,,,,,,,0.34866714412664346,-1.6282025551794477,1.633155611689898,3.023130300693909,3.8052003588453998,0.9520301185845814
,,,,,,,,,,,0.6195286195286195,-0.1631224525961369,0.13576548871348088,0.19716963314759745,0.5792449289036072,0.7167803417298191
,,,,,,,,,,,0.06364437481641046,-0.10825372399061674,0.03578227944933166,0.004197610058677373,0.14825223473612395,0.11805939058985723
,,,,,,,,,,,0.8578194601223831,0.5107125370933935,0.2339004362200961,0.5077902762586347,0.45682573315670905,0.8055281121412655
,,,,,,,,,,,0.0457894619682568,-0.0101680575175054,0.004326625347472602,0.001395088040248238,0.05951910033824061,0.05438571961191727
,,,,,,,,,,,1.1742911153119093,0.17203377896879424,0.06376641993907099,0.16657436542539084,0.9449279599723808,0.6233398419324035
,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,0.43087438190875116,0.41109681362669664,0.19155609077006022,0.3913722807958667,0.14350474201842073,1.0728160108122067
,,,,,,,,,,,0.33510508606817185,0.33510508606817185,1.7151383042843962,5.0,2.6878388303003162,1.3390530172380342
,,,,,,,,,,,0.0431075836204265,0.007042219647397534,0.005883090910095639,0.01940437620441083,0.04578619513329474,0.05229434743214338
,,,,,,,,,,,0.03724349361088538,-0.0015733684339869144,0.0011163896776449588,0.0025844424410685907,0.037482315047679696,0.03709306905540059
,,,,,,,,,,,0.06694398393891922,0.010533155024601608,0.004845110253624327,0.005819862575899552,0.054572388387190876,0.06299050417860812
,,,,,,,,,,,1.1359796127531094,1.1359796127531094,1.6031963621271412,5.0,2.1517932965518938,0.6634144973622514
,,,,,,,,,,,0.39999907213242525,0.39999907213242525,1.7193592099052006,5.0,2.4630756912727394,0.7291246248571901
,,,,,,,,,,,0.062329605519390194,0.011980643766980284,0.006646586064696292,0.021586857529518576,0.045916865445817204,0.01891227255895666
,,,,,,,,,,,1.0796514765980414,-3.920348523401959,1.432781114363922,0.14470832625211205,3.7258543831576656,1.5134652126990868
,,,,,,,,,,,0.03866116090912143,0.007901827083384612,0.0032614220634781406,0.004634307871629807,0.03139681711239749,0.043117190838137906
,,,,,,,,,,,0.4360248734367415,0.13473938870187274,0.2175219991741731,0.4447873762276981,0.6380208167477822,1.0632420921100554
,,,,,,,,,,,0.05383345347998977,-0.030711954342387777,0.010899949178853235,0.007173036123543808,0.08850538405040731,0.10502155703910748
,,,,,,,,,,,0.811495673671199,-1.124401762226237,0.5888147521787456,0.2974941724941724,2.243682542355103,1.371450563676452
,,,,,,,,,,,0.677751437014906,0.4144432053867575,0.14318520507350138,0.3209854366354796,0.3119482443185221,0.6296229963273942
,,,,,,,,,,,0.04519084975937768,0.0001573963368352166,0.004977485091086892,0.009009351746407455,0.038869948003654196,0.016556213521465944
,,,,,,,,,,,0.16526483876582637,0.12273399007272076,0.06814819902242542,0.1597241589129087,-0.02648058777523274,-0.21826171414436968
,,,,,,,,,,,0.9997748254897546,0.0011243531550717556,0.0003859461131510981,0.0006743082189970551,0.9987537159983341,0.9994409284219284
,,,,,,,,,,,0.1363953621618243,-0.21590130871891738,0.07014284722784507,0.01799336700509485,0.3174136254576418,0.3080250138387396
,,,,,,,,,,,1.0925793958171959,-3.9074206041828043,1.4235908498174177,0.7055233232189604,3.807070604120869,1.6159707555844494
,,,,,,,,,,,0.3876253924496516,-2.3664402879616375,0.8527204786272011,-0.019776303772399306,2.173055017168745,0.5183768275214085
,,,,,,,,,,,0.34630238151698906,-4.653697618483011,2.079664855365141,0.0,5.815406220699525,1.0990693786026824
,,,,,,,,,,,0.11276345517006592,0.03541538887172338,0.03403144325357515,0.06952388147991405,0.04267256782440434,0.18247654369848146
,,,,,,,,,,,0.14215205020396104,0.0726574034250445,0.06263170847188856,0.15724053952243255,0.013961409655931185,0.28102701846494027
,,,,,,,,,,,0.24756414563845025,-0.02295470952575468,0.056911526109817354,0.09395996749676921,0.17730910825793345,0.024529278786165527
,,,,,,,,,,,0.04047985922092649,-0.007415154908102677,0.0029610704150902084,-9.196270091300918e-05,0.049747571319654287,0.045641619249818285
,,,,,,,,,,,0.4018425841674249,-0.738386502955102,0.26850805836757513,0.006740817224906437,0.9607857871667886,0.41242958699152343
,,,,,,,,,,,0.0421896722514195,-0.00774019534153348,0.00452447272079149,0.006662623211849725,0.045874455140395495,0.026446045653488643
,,,,,,,,,,,0.06304514633802596,-0.06835226513296805,0.03561802029564597,0.03198584625071377,0.16610611001542497,0.1217882592865406
,,,,,,,,,,,0.8343144782868356,-0.26352280286661445,0.11612722846607498,0.2178797557916281,1.0857930535993108,0.6518899770641472
,,,,,,,,,,,0.0556181059368307,-0.049432857976743586,0.016672653837715108,-0.002820684472721248,0.09927011915305166,0.07299649392658998
,,,,,,,,,,,1.0539321036066776,-0.09770495081281072,0.22818613724148665,0.539819710057271,1.5015682662510574,1.7451430898310087
,,,,,,,,,,,0.02343085449155819,-0.015955983596718203,0.005659388579290428,-0.0002028073776353806,0.03794348327061995,0.027817233961103218
,,,,,,,,,,,0.06440043747883391,-0.006625316459544145,0.009276180868104262,0.01741573067002196,0.06252430189954604,0.004983150538535439
,,,,,,,,,,,0.06502056901108694,-0.02265104817956376,0.011264161426171301,0.017522149382170712,0.07697292879167425,0.03013742616204497
,,,,,,,,,,,0.45805676468850326,-4.541943235311496,1.633082873699573,-0.018989389157650582,3.83050209657651,0.607277275087214
,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,4.053475935828877,4.053475935828877,1.5106412896121575,4.053475935828877,-1.3511586452762907,-8.782531194295887
,,,,,,,,,,,0.04025529174107796,0.003241102968715222,0.008975805657274138,0.025282002699980828,0.05266619152211918,0.07037721293229228
,,,,,,,,,,,0.08213957155999474,0.0014097741917861312,0.008093966568062499,0.012676679245551992,0.06808878962383885,0.06375262872290917
,,,,,,,,,,,0.9567791592658378,-0.0427843501187104,0.07497309624219183,0.15604534738259512,1.0577697399484467,0.8767903125955497
,,,,,,,,,,,0.06897511745258396,-0.07772041291797506,0.030622362589681883,-0.0039147175660429745,0.16207126483889933,0.11025367492474536
,,,,,,,,,,,0.03584550586970159,-0.008907235235691119,0.005902974232573138,0.014621546529119994,0.04464055494035133,0.05803207075483824
,,,,,,,,,,,0.09895246999561144,-0.1801432598397221,0.06600506946002005,0.002353956126594045,0.277117006636545,0.1297147725960894
,,,,,,,,,,,0.07621195427627049,-0.0435239425455967,0.021021822044466388,0.034497241258186276,0.09727110799579644,0.17264239971924736
,,,,,,,,,,,0.3449126531080577,0.1527404668291518,0.0931149660555898,0.22678265104078266,0.06827124078131314,-0.45690782665207325
,,,,,,,,,,,0.889967637540453,0.6225122457638821,1.0260483620730754,2.3516964396127786,-0.25747754650025884,1.5157213869969797
,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,0.0497159744791331,0.0497159744791331,0.021635065695584023,0.04190863916661677,0.014372221509735637,0.09302544829297522
,,,,,,,,,,,0.8437340084570013,0.5674424955418722,0.25264476667806524,0.3518581685623018,0.19042252989144443,1.1384145060428204
,,,,,,,,,,,1.6869712351945854,1.6869712351945854,0.5525399221262631,1.013550135501355,0.15416339950201546,1.2573814993649126
,,,,,,,,,,,0.0880903848320649,-0.0045279350716120464,0.0057267740328642135,0.009344463680314899,0.10193120668472583,0.11643618465904641
,,,,,,,,,,,0.035588162148719224,0.00027692893921061473,0.0004944782074839806,0.0006485612847765276,0.03454021839593635,0.03434232431750678
,,,,,,,,,,,0.02232662921847905,0.02161706845947793,0.007093782505500123,0.012096520243668021,0.0013138898504141965,0.008557301975089101
,,,,,,,,,,,0.1584953508030431,0.09156094651924124,0.0350136467394283,0.038882338417327744,0.05102973033940174,0.07000045616068166
,,,,,,,,,,,0.07021861642754076,0.07021861642754076,0.026877800150309345,0.05038426834924083,-0.014878543732106307,-0.0660203750867996
,,,,,,,,,,,0.22551762389755406,-0.11431789571095544,0.17607898250383947,0.3986078417856716,0.5901306467432436,0.4153101858746739
,,,,,,,,,,,0.25516713447307987,-0.2645833852774399,0.09860440586622878,0.0,0.4315560579913731,0.25516713447308004
,,,,,,,,,,,0.14484513004192276,0.0025793227299992227,0.009567487027870593,0.020848034558404088,0.1306819798625902,0.08999026854030533
,,,,,,,,,,,0.6878665899942495,-1.232622706641836,1.4422069668835427,3.0795107033639146,3.8461231103624023,2.828182243278684
,,,,,,,,,,,0.755065433388966,-0.21712978341056732,0.21319619809140028,0.6709781807779984,0.8167045351270622,1.7859447906763624
,,,,,,,,,,,0.0478543413058525,-0.031373488977678575,0.012172471171298552,0.0005559509475252314,0.08435258252451482,0.07210410470931486
,,,,,,,,,,,0.9548752433197664,0.2261602255822811,0.12032629559216206,0.368166051610167,0.877367438734686,1.057561225975392
,,,,,,,,,,,1.8050548163026194,-0.1935176319486296,1.265588471221433,3.7209237918188593,1.566854615141655,9.077322440371146
,,,,,,,,,,,0.058569098358015326,0.014187117442267118,0.005648478438798208,0.011221274787790766,0.04264889265351545,0.04855923519960308
